"ASX code","Company name","Listing date","GICs industry group","Market Cap"
"JAY","JAYRIDE GROUP LIMITED","2018-01-29","Retailing",28221481
"JBH","JB HI-FI LIMITED","2003-10-23","Retailing",5528187861
"JCS","JCURVE SOLUTIONS LTD","2000-12-08","Software & Services",19043919
"JDO","JUDO CAPITAL HOLDINGS LIMITED","2021-11-01","Banks",2277343128
"JGH","JADE GAS HOLDINGS LIMITED","1995-02-13","Materials",91914501
"JHG","JANUS HENDERSON GROUP PLC","2008-10-27","Diversified Financials",10063498286
"JHX","JAMES HARDIE INDUSTRIES PLC","2001-10-15","Materials",21306099180
"JIN","JUMBO INTERACTIVE LIMITED","1972-06-14","Consumer Services",1164847034
"JLG","JOHNS LYNG GROUP LIMITED","2017-10-26","Capital Goods",1972205484
"JMS","JUPITER MINES LIMITED.","2018-04-18","Materials",440772982
"JNO","JUNO MINERALS LIMITED","2021-05-14","Materials",17057250
"JPR","JUPITER ENERGY LIMITED","2003-11-12","Energy",6135108
"JRL","JINDALEE RESOURCES LIMITED","2002-07-11","Materials",180166207
"JRV","JERVOIS GLOBAL LIMITED","1980-12-01","Materials",956532693
"JTL","JAYEX TECHNOLOGY LIMITED","2015-12-17","Health Care Equipment & Services",4610728
"JXT","JAXSTA LTD","2010-09-21","Software & Services",13703128
"JYC","JOYCE CORPORATION LTD","1986-12-17","Retailing",93991761
"K2F","K2FLY LIMITED","2008-02-19","Software & Services",35905230
"KAI","KAIROS MINERALS LIMITED","1973-05-30","Materials",51014431
"KAL","KALGOORLIE GOLD MINING LIMITED","2021-11-17","Materials",14693882
"KAM","K2 ASSET MANAGEMENT HOLDINGS LTD","2007-11-29","Diversified Financials",12536430
"KAR","KAROON ENERGY LTD","2004-06-08","Energy",1123865158
"KAT","KATANA CAPITAL LIMITED","2005-12-23","Not Applic",39163299
"KAU","KAISER REEF LIMITED","2020-02-28","Materials",28102247
"KBC","KEYBRIDGE CAPITAL LIMITED","1999-12-23","Diversified Financials",17665540
"KCC","KINCORA COPPER LIMITED","2021-03-30","Materials",14490603
"KCN","KINGSGATE CONSOLIDATED LIMITED.","1988-04-21","Materials",349686316
"KED","KEYPATH EDUCATION INTERNATIONAL INC.","2021-06-02","Consumer Services",522639994
"KEY","KEY PETROLEUM LIMITED","2007-04-26","Energy",5903784
"KFE","KOGI IRON LIMITED","1987-01-16","Materials",11867200
"KFM","KINGFISHER MINING LTD","2020-12-11","Materials",10773750
"KGD","KULA GOLD LIMITED","2010-11-16","Materials",9898079
"KGL","KGL RESOURCES LIMITED","2005-03-17","Materials",194195931
"KGM","KALNORTH GOLD MINES LIMITED","2005-01-20","Materials","N/A"
"KGN","KOGAN.COM LTD","2016-07-07","Retailing",673395717
"KIL","KILAND LTD","2002-07-08","Materials",59232289
"KIN","KIN MINING NL","2013-10-02","Materials",86613395
"KKC","KKR CREDIT INCOME FUND","2019-11-21","Not Applic",821400000
"KKO","KINETIKO ENERGY LTD","2011-07-21","Energy",55498563
"KLA","KIRKLAND LAKE GOLD LTD","2017-11-30","Materials","N/A"
"KLI","KILLI RESOURCES LIMITED",,"Class Pend",0
"KLL","KALIUM LAKES LIMITED","2016-12-22","Materials",128644255
"KLO","KINGSLAND GLOBAL LTD","2015-12-11","Real Estate",9720000
"KLR","KAILI RESOURCES LIMITED","1997-03-06","Energy",3685009
"KLS","KELSIAN GROUP LIMITED","2013-10-16","Consumer Services",1565921174
"KMD","KATHMANDU HOLDINGS LIMITED","2009-11-13","Retailing",903976765
"KME","KIP MCGRATH EDUCATION CENTRES LIMITED","2003-08-15","Consumer Services",58880877
"KMT","KOPORE METALS LIMITED","2011-07-01","Materials",16143445
"KNB","KOONENBERRY GOLD LIMITED","2021-09-28","Materials",17363618
"KNI","KUNIKO LIMITED","2021-08-24","Materials",58739719
"KNM","KNEOMEDIA LIMITED","1987-06-24","Media & Entertainment",16723615
"KNO","KNOSYS LIMITED","2015-09-09","Software & Services",30259418
"KOR","KORAB RESOURCES LIMITED","2005-08-31","Materials",17618400
"KOV","KORVEST LTD","1970-09-17","Capital Goods",91649640
"KP2","KORE POTASH PLC","2017-11-07","Materials",57383406
"KPG","KELLY PARTNERS GROUP HOLDINGS LIMITED","2017-06-21","Commercial & Professional Services",216000000
"KPO","KALINA POWER LIMITED","1971-08-02","Utilities",34770894
"KRM","KINGSROSE MINING LIMITED","2007-12-07","Materials",57713542
"KRR","KING RIVER RESOURCES LIMITED","2007-09-21","Materials",38838124
"KSC","K & S CORPORATION LIMITED","1971-08-25","Transportation",209733315
"KSL","KINA SECURITIES LIMITED","2015-07-30","Banks",248199554
"KSN","KINGSTON RESOURCES LIMITED","1987-03-05","Materials",53505684
"KSS","KLEOS SPACE S.A","2018-08-24","Commercial & Professional Services",114554188
"KTA","KRAKATOA RESOURCES LIMITED","2012-12-28","Materials",14146076
"KTG","K-TIG LIMITED","2012-11-01","Capital Goods",59538941
"KWR","KINGWEST RESOURCES LIMITED","2018-08-24","Materials",46164875
"KYK","KYCKR LIMITED","2016-09-07","Software & Services",29030392
"KZA","KAZIA THERAPEUTICS LIMITED","1994-09-01","Pharmaceuticals, Biotechnology & Life Sciences",125105256
"KZR","KALAMAZOO RESOURCES LIMITED","2017-01-16","Materials",47914143
"LAM","LARAMIDE RESOURCES LTD","2013-04-30","Energy",147456565
"LAN","LANYON INVESTMENT COMPANY LIMITED","2015-12-01","Not Applic","N/A"
"LAU","LINDSAY AUSTRALIA LIMITED","1994-07-05","Transportation",115817325
"LAW","LAWFINANCE LIMITED","2000-05-12","Diversified Financials",26500981
"LBL","LASERBOND LIMITED","2007-12-17","Capital Goods",90547154
"LBT","LBT INNOVATIONS LIMITED","2006-07-31","Health Care Equipment & Services",30710548
"LBY","LAYBUY GROUP HOLDINGS LIMITED","2020-09-07","Software & Services",44593360
"LCE","LONDON CITY EQUITIES LIMITED","1987-03-06","Diversified Financials",15325547
"LCK","LEIGH CREEK ENERGY LIMITED","2005-03-17","Energy",130003112
"LCL","LOS CERROS LIMITED","2007-10-02","Materials",73397756
"LCT","LIVING CELL TECHNOLOGIES LIMITED","2004-09-01","Pharmaceuticals, Biotechnology & Life Sciences",6170182
"LCY","LEGACY IRON ORE LIMITED","2008-07-08","Materials",128136524
"LDR","LODE RESOURCES LTD","2021-07-02","Materials",15993200
"LDX","LUMOS DIAGNOSTICS HOLDINGS LIMITED","2021-07-05","Health Care Equipment & Services",151301004
"LEG","LEGEND MINING LIMITED","1995-08-25","Materials",201124908
"LEL","LITHIUM ENERGY LIMITED","2021-05-19","Materials",79609950
"LER","LEAF RESOURCES LTD","1999-01-05","Materials","N/A"
"LEX","LEFROY EXPLORATION LIMITED","1991-09-05","Materials",47409267
"LFG","LIBERTY FINANCIAL GROUP","2020-12-15","Banks",1642476000
"LFS","LATITUDE GROUP HOLDINGS LIMITED","2021-04-20","Diversified Financials",2056153845
"LGL","LYNCH GROUP HOLDINGS LIMITED","2021-04-06","Food, Beverage & Tobacco",394273542
"LGM","LEGACY MINERALS HOLDINGS LIMITED","2021-09-13","Materials",12028080
"LGP","LITTLE GREEN PHARMA LTD","2020-02-20","Pharmaceuticals, Biotechnology & Life Sciences",126373001
"LHM","LAND & HOMES GROUP LIMITED","2004-10-05","Real Estate",17839618
"LIC","LIFESTYLE COMMUNITIES LIMITED","1998-12-15","Real Estate",1830585244
"LIN","LINDIAN RESOURCES LIMITED","2000-03-02","Materials",24925945
"LIO","LION ENERGY LIMITED","1972-02-15","Energy",22583842
"LIS","LI-S ENERGY LIMITED","2021-09-28","Capital Goods",784245282
"LIT","LITHIUM AUSTRALIA NL","2007-10-30","Materials","N/A"
"LITCF","LITHIUM AUSTRALIA NL","2007-10-30","Materials","N/A"
"LKE","LAKE RESOURCES N.L.","2001-08-29","Materials",1087847100
"LKN","LUKIN RESOURCES LIMITED",,"Materials",0
"LKO","LAKES BLUE ENERGY NL","1985-12-05","Energy","N/A"
"LKY","LOCKSLEY RESOURCES LIMITED","2021-07-08","Materials",8960000
"LLC","LENDLEASE GROUP","1962-06-30","Real Estate",6998280735
"LLO","LION ONE METALS LIMITED","2013-06-07","Materials",194683007
"LM8","LUNNON METALS LIMITED","2021-06-16","Materials",109466475
"LME","LIMEADE INC.","2019-12-20","Software & Services",97644111
"LMG","LATROBE MAGNESIUM LIMITED","1986-12-18","Materials",164618264
"LML","LINCOLN MINERALS LIMITED","2007-03-09","Materials","N/A"
"LNK","LINK ADMINISTRATION HOLDINGS LIMITED","2015-10-27","Software & Services",2795781771
"LNU","LINIUS TECHNOLOGIES LIMITED","2011-07-26","Software & Services",31387008
"LNY","LANEWAY RESOURCES LTD","1987-04-02","Materials",25553060
"LOM","LUCAPA DIAMOND COMPANY LIMITED","2006-12-19","Materials",112009170
"LOT","LOTUS RESOURCES LIMITED","2009-02-18","Materials",288591089
"LOV","LOVISA HOLDINGS LIMITED","2014-12-18","Retailing",1903110331
"LPD","LEPIDICO LTD","1994-04-19","Materials",230772968
"LPE","LOCALITY PLANNING ENERGY HOLDINGS LIMITED","2011-10-11","Utilities",9752897
"LPI","LITHIUM POWER INTERNATIONAL LIMITED","2016-06-24","Materials",247626592
"LRK","LARK DISTILLING CO. LTD","2003-11-12","Food, Beverage & Tobacco",341008026
"LRL","LABYRINTH RESOURCES LIMITED","1971-07-28","Materials",33043326
"LRS","LATIN RESOURCES LIMITED","2010-09-21","Materials",42992288
"LRT","LOWELL RESOURCES FUND","2018-03-22","Not Applic",52503589
"LRV","LARVOTTO RESOURCES LIMITED","2021-12-06","Materials",14792301
"LSA","LACHLAN STAR LIMITED","1971-07-28","Materials",32975318
"LSF","L1 LONG SHORT FUND LIMITED","2018-04-24","Not Applic",1719703550
"LSR","LODESTAR MINERALS LIMITED","2007-12-21","Materials",12518436
"LSX","LION SELECTION GROUP LIMITED.","2013-03-13","Not Applic",75070636
"LTR","LIONTOWN RESOURCES LIMITED","2006-12-27","Materials",3200648789
"LV1","LIVE VERDURE LTD","2020-12-14","Food, Beverage & Tobacco",21057024
"LVE","LOVE GROUP GLOBAL LTD","2014-12-05","Software & Services",4864100
"LVH","LIVEHIRE LIMITED","2016-06-10","Software & Services",122758974
"LVT","LIVETILES LIMITED","1999-08-17","Software & Services",77164149
"LYC","LYNAS RARE EARTHS LIMITED","1986-09-11","Materials",8049511062
"LYK","LYKOS METALS LIMITED","2021-10-21","Materials",34020001
"LYL","LYCOPODIUM LIMITED","2004-12-17","Capital Goods",192342694
"LYN","LYCAON RESOURCES LTD","2021-11-17","Materials",13627500
"M24","MAMBA EXPLORATION LIMITED","2021-02-05","Materials",12196668
"M2M","MT MALCOLM MINES NL","2021-09-10","Materials",8804460
"M2R","MIRAMAR RESOURCES LIMITED","2020-10-22","Materials",10980470
"M3M","M3 MINING LIMITED","2021-07-29","Materials",15693126
"M7T","MACH7 TECHNOLOGIES LIMITED","2005-11-30","Health Care Equipment & Services",183534157
"M8S","M8 SUSTAINABLE LIMITED","2019-12-11","Commercial & Professional Services",9066984
"MAD","MADER GROUP LIMITED","2019-10-01","Commercial & Professional Services",514000000
"MAF","MA FINANCIAL GROUP LIMITED","2017-04-10","Diversified Financials",1497491815
"MAG","MAGMATIC RESOURCES LIMITED","2017-05-19","Materials",23667272
"MAH","MACMAHON HOLDINGS LIMITED","1983-12-01","Materials",366347589
"MAM","MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED","2018-04-30","Diversified Financials",110646183
"MAN","MANDRAKE RESOURCES LIMITED","1987-05-29","Materials",23089827
"MAQ","MACQUARIE TELECOM GROUP LIMITED","1999-09-27","Telecommunication Services",1381415020
"MAT","MATSA RESOURCES LIMITED","2005-04-20","Materials",19024595
"MAU","MAGNETIC RESOURCES NL","2007-04-05","Materials",325297088
"MAUCA","MAGNETIC RESOURCES NL","2007-04-05","Materials",325297088
"MAY","MELBANA ENERGY LIMITED","1998-03-27","Energy",98912453
"MBH","MAGGIE BEER HOLDINGS LTD","2004-08-27","Food, Beverage & Tobacco",202020454
"MBK","METAL BANK LIMITED","2011-03-02","Materials",15646909
"MBX","MY FOODIE BOX LIMITED","2022-01-07","Food & Staples Retailing",12394998
"MCA","MURRAY COD AUSTRALIA LIMITED","2011-03-30","Food, Beverage & Tobacco",227662883
"MCE","MATRIX COMPOSITES & ENGINEERING LIMITED","2009-11-16","Energy",24832143
"MCL","MIGHTY CRAFT LIMITED","2019-12-17","Food, Beverage & Tobacco",113119665
"MCM","MC MINING LIMITED","1980-04-24","Energy",15133116
"MCP","MCPHERSON'S LIMITED","1962-06-30","Household & Personal Products",113210328
"MCR","MINCOR RESOURCES NL","1997-06-16","Materials",796751407
"MCT","METALICITY LIMITED","2005-12-21","Materials",22503846
"MCX","MARINER CORPORATION LIMITED","1986-06-20","Diversified Financials","N/A"
"MCY","MERCURY NZ LIMITED","2013-05-10","Utilities",7438163094
"MDC","MEDLAB CLINICAL LIMITED","2015-07-14","Pharmaceuticals, Biotechnology & Life Sciences",42771959
"MDI","MIDDLE ISLAND RESOURCES LIMITED","2010-12-16","Materials",14690187
"MDR","MEDADVISOR LIMITED","2011-05-26","Health Care Equipment & Services",143592828
"MDX","MINDAX LIMITED","2004-12-08","Materials",76197431
"MEA","MCGRATH LIMITED","2015-12-07","Real Estate",102612710
"MEB","MEDIBIO LIMITED","2001-01-29","Health Care Equipment & Services",8244204
"MEC","MORPHIC ETHICAL EQUITIES FUND LIMITED","2017-05-03","Diversified Financials",68050790
"MEG","MEGADO GOLD LIMITED","2020-10-27","Materials",6077500
"MEI","METEORIC RESOURCES NL","2004-07-16","Materials",22894461
"MEK","MEEKA GOLD LIMITED","1999-12-21","Materials",38656181
"MEL","METGASCO LTD","2004-12-23","Energy",20528155
"MEM","MEMPHASYS LIMITED.","2007-05-14","Pharmaceuticals, Biotechnology & Life Sciences",57036840
"MEP","MINOTAUR EXPLORATION LTD","2005-02-24","Materials",110519470
"MEU","MARMOTA LIMITED","2007-11-21","Energy",45083741
"MEZ","MERIDIAN ENERGY LIMITED","2013-10-29","Utilities",11278919989
"MFB","MY FOOD BAG GROUP LIMITED","2021-03-05","Retailing",259408151
"MFD","MAYFIELD CHILDCARE LIMITED","2016-11-30","Consumer Services",73871513
"MFF","MFF CAPITAL INVESTMENTS LIMITED","2006-12-19","Not Applic",1676909215
"MFG","MAGELLAN FINANCIAL GROUP LIMITED","2004-07-01","Diversified Financials",3437547704
"MGF","MAGELLAN GLOBAL FUND.","2020-11-30","Not Applic",2678193395
"MGH","MAAS GROUP HOLDINGS LIMITED","2020-12-04","Capital Goods",1337788147
"MGL","MAGONTEC LIMITED","1983-07-07","Materials",32993560
"MGR","MIRVAC GROUP","1999-06-16","Real Estate",10250937484
"MGT","MAGNETITE MINES LIMITED.","2006-04-06","Materials",119918381
"MGU","MAGNUM MINING AND EXPLORATION LIMITED","1987-04-23","Materials",36788724
"MGV","MUSGRAVE MINERALS LIMITED","2011-04-29","Materials",169209479
"MGX","MOUNT GIBSON IRON LIMITED","1976-02-12","Materials",526597094
"MHC","MANHATTAN CORPORATION LIMITED","2008-01-29","Energy",22894180
"MHI","MERCHANT HOUSE INTERNATIONAL LIMITED","1994-10-31","Consumer Durables & Apparel",6787188
"MHJ","MICHAEL HILL INTERNATIONAL LIMITED","2016-07-07","Retailing",547482377
"MHK","METAL HAWK LIMITED.","2020-11-19","Materials",15722137
"MI6","MINERALS 260 LIMITED","2021-10-12","Materials",129800000
"MIH","MNC MEDIA INVESTMENT LTD","2013-09-13","Media & Entertainment","N/A"
"MIL","MILLENNIUM SERVICES GROUP LIMITED","2015-11-19","Commercial & Professional Services",26696249
"MIN","MINERAL RESOURCES LIMITED","2006-07-28","Materials",10972197259
"MIO","MACARTHUR MINERALS LIMITED","2019-12-06","Materials",53702110
"MIR","MIRRABOOKA INVESTMENTS LIMITED","2001-06-28","Not Applic",689313012
"MKG","MAKO GOLD LIMITED","2018-04-16","Materials",33255019
"MKL","MIGHTY KINGDOM LIMITED","2021-04-21","Media & Entertainment",25293056
"MKR","MANUKA RESOURCES LTD.","2020-07-14","Materials",79459345
"MLD","MACA LIMITED","2010-11-03","Materials",240906146
"MLG","MLG OZ LIMITED","2021-05-04","Materials",106338489
"MLM","METALLICA MINERALS LIMITED","2004-11-23","Materials",18744764
"MLS","METALS AUSTRALIA LTD","1986-01-23","Materials",10477115
"MLX","METALS X LIMITED","2004-08-26","Materials",485387346
"MM1","MIDAS MINERALS LTD","2021-09-07","Materials",10876113
"MM8","MEDALLION METALS LIMITED.","2021-03-22","Materials",41967436
"MMC","MITRE MINING CORPORATION LIMITED","2021-09-30","Materials",6327019
"MME","MONEYME LIMITED","2019-12-12","Diversified Financials",329164802
"MMG","MONGER GOLD LTD","2021-07-06","Materials",5600000
"MMI","METRO MINING LIMITED","2009-12-04","Materials",74719242
"MML","MEDUSA MINING LIMITED","2003-12-23","Materials",139330722
"MMM","MARLEY SPOON AG","2018-07-02","Consumer Services",205936975
"MMR","MEC RESOURCES LIMITED","2006-05-29","Energy","N/A"
"MMS","MCMILLAN SHAKESPEARE LIMITED","2004-03-15","Commercial & Professional Services",880596998
"MNB","MINBOS RESOURCES LIMITED","2010-10-18","Materials",72871106
"MND","MONADELPHOUS GROUP LIMITED","1991-03-28","Capital Goods",861804423
"MNS","MAGNIS ENERGY TECHNOLOGIES LTD","2005-10-25","Materials",502194556
"MNY","MONEY3 CORPORATION LIMITED","2006-10-19","Diversified Financials",657347135
"MOB","MOBILICOM LIMITED","2017-05-02","Technology Hardware & Equipment",16096836
"MOH","MOHO RESOURCES LIMITED","2018-11-07","Materials",6917647
"MOQ","MOQ LIMITED","2000-12-19","Software & Services",26677898
"MOT","METRICS INCOME OPPORTUNITIES TRUST","2019-04-29","Not Applic",456241546
"MOZ","MOSAIC BRANDS LIMITED","2000-05-11","Retailing",63462129
"MP1","MEGAPORT LIMITED","2015-12-17","Software & Services",2076487224
"MPA","MAD PAWS HOLDINGS LIMITED","2021-03-26","Retailing",41970880
"MPG","MANY PEAKS GOLD LIMITED",,"Class Pend",0
"MPL","MEDIBANK PRIVATE LIMITED","2014-11-25","Insurance",8702650238
"MPP","METRO PERFORMANCE GLASS LIMITED","2014-07-30","Capital Goods",63028549
"MPR","MPOWER GROUP LIMITED","1974-01-01","Diversified Financials",8884798
"MPX","MUSTERA PROPERTY GROUP LIMITED","2014-11-28","Real Estate",42549364
"MQG","MACQUARIE GROUP LIMITED","2007-11-05","Diversified Financials",73790786501
"MQR","MARQUEE RESOURCES LIMITED","2017-03-15","Materials",28952789
"MR1","MONTEM RESOURCES LIMITED.","2020-09-15","Materials",11592218
"MRC","MINERAL COMMODITIES LTD","1981-08-14","Materials",77573642
"MRD","MOUNT RIDLEY MINES LIMITED","2004-09-15","Materials",45851567
"MRG","MURRAY RIVER ORGANICS GROUP LIMITED","2016-12-16","Food, Beverage & Tobacco",10808210
"MRI","MY REWARDS INTERNATIONAL LIMITED",,"Commercial & Professional Services",0
"MRL","MAYUR RESOURCES LIMITED","2017-09-21","Materials",49429108
"MRM","MMA OFFSHORE LIMITED","1999-06-21","Energy",161697706
"MRQ","MRG METALS LIMITED","2011-06-08","Materials",19217645
"MRR","MINREX RESOURCES LIMITED","2011-11-11","Materials",45525646
"MRZ","MONT ROYAL RESOURCES LIMITED","2019-05-07","Materials",21217544
"MSB","MESOBLAST LIMITED","2004-12-16","Pharmaceuticals, Biotechnology & Life Sciences",741518188
"MSG","MCS SERVICES LIMITED","2012-01-17","Commercial & Professional Services",11549023
"MSI","MULTISTACK INTERNATIONAL LIMITED","1993-02-11","Capital Goods",7905628
"MSL","MSL SOLUTIONS LIMITED.","2017-05-04","Software & Services",83781944
"MSV","MITCHELL SERVICES LIMITED","2011-08-02","Materials",83231095
"MTB","MOUNT BURGESS MINING NL","1985-09-05","Materials",4555027
"MTC","METALSTECH LIMITED","2017-02-24","Materials",43332793
"MTH","MITHRIL RESOURCES LIMITED","2002-11-18","Materials",36123263
"MTM","MT MONGER RESOURCES LIMITED","2021-07-15","Materials",7108618
"MTO","MOTORCYCLE HOLDINGS LIMITED","2016-04-29","Retailing",196844405
"MTR","METAL TIGER PLC","2021-05-27","Materials",65228077
"MTS","METCASH LIMITED","2005-04-08","Food & Staples Retailing",4026308480
"MVF","MONASH IVF GROUP LIMITED","2014-06-26","Health Care Equipment & Services",411064756
"MVL","MARVEL GOLD LIMITED","2016-06-14","Materials",34042103
"MVP","MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED","2003-12-15","Pharmaceuticals, Biotechnology & Life Sciences",305791445
"MWY","MIDWAY LIMITED","2016-12-08","Materials",94323120
"MX1","MICRO-X LIMITED","2015-12-22","Health Care Equipment & Services",115035239
"MXC","MGC PHARMACEUTICALS LTD","2006-12-21","Pharmaceuticals, Biotechnology & Life Sciences",86416292
"MXI","MAXIPARTS LIMITED","1994-12-07","Capital Goods",97228368
"MXO","MOTIO LTD","2011-05-09","Media & Entertainment",18151227
"MXR","MAXIMUS RESOURCES LIMITED","2005-10-26","Materials",22253404
"MXT","METRICS MASTER INCOME TRUST","2017-10-09","Not Applic",1609133906
"MYD","MYDEAL.COM.AU LIMITED","2020-10-22","Retailing",157884657
"MYE","METAROCK GROUP LIMITED","2010-05-07","Materials",94969597
"MYG","MAYFIELD GROUP HOLDINGS LIMITED","1986-10-30","Capital Goods",32536072
"MYL","MALLEE RESOURCES LIMITED","2007-12-03","Materials","N/A"
"MYR","MYER HOLDINGS LIMITED","2009-11-02","Retailing",344937102
"MYS","MYSTATE LIMITED","2009-09-10","Banks",541222403
"MYX","MAYNE PHARMA GROUP LIMITED","2007-06-29","Pharmaceuticals, Biotechnology & Life Sciences",485331208
"MZZ","MATADOR MINING LIMITED","2017-03-08","Materials",68109538
"N1H","N1 HOLDINGS LIMITED","2016-03-18","Banks",15903337
"NAB","NATIONAL AUSTRALIA BANK LIMITED","1962-01-31","Banks",90525124366
"NAC","NAOS EX-50 OPPORTUNITIES COMPANY LIMITED","2014-11-12","Not Applic",51885026
"NAE","NEW AGE EXPLORATION LIMITED","1994-02-18","Energy",22974383
"NAG","NAGAMBIE RESOURCES LIMITED","2006-06-23","Materials",24996617
"NAM","NAMOI COTTON LIMITED","1998-04-06","Commercial & Professional Services",76536759
"NAN","NANOSONICS LIMITED","2007-05-17","Health Care Equipment & Services",1523982955
"NBI","NB GLOBAL CORPORATE INCOME TRUST","2018-09-26","Not Applic",799193615
"NC1","NICO RESOURCES LIMITED","2022-01-19","Materials",45500001
"NC6","NANOLLOSE LIMITED","2017-10-18","Pharmaceuticals, Biotechnology & Life Sciences",15633069
"NCC","NAOS EMERGING OPPORTUNITIES COMPANY LIMITED","2013-02-26","Not Applic",77329983
"NCK","NICK SCALI LIMITED","2004-05-26","Retailing",1203660000
"NCL","NETCCENTRIC LIMITED","2015-07-06","Media & Entertainment",28301166
"NCM","NEWCREST MINING LIMITED","1987-06-04","Materials",18436777174
"NCR","NUCOAL RESOURCES LIMITED","1996-05-31","Materials",6917511
"NCZ","NEW CENTURY RESOURCES LIMITED","2010-12-08","Materials",275080497
"NEA","NEARMAP LTD","2000-12-07","Software & Services",653633094
"NEC","NINE ENTERTAINMENT CO. HOLDINGS LIMITED","2013-12-06","Media & Entertainment",4689831446
"NES","NELSON RESOURCES LIMITED.","2017-12-07","Materials",4857305
"NET","NETLINKZ LIMITED","2011-01-13","Software & Services",48947405
"NEU","NEUREN PHARMACEUTICALS LIMITED","2005-02-03","Pharmaceuticals, Biotechnology & Life Sciences",487490255
"NEW","NEW ENERGY SOLAR LIMITED","2017-12-04","Utilities",259676269
"NFL","NORFOLK METALS LIMITED",,"Class Pend",0
"NGE","NGE CAPITAL LIMITED","2007-12-28","Not Applic",27409419
"NGI","NAVIGATOR GLOBAL INVESTMENTS LIMITED","2006-04-28","Diversified Financials",339475940
"NGS","NUTRITIONAL GROWTH SOLUTIONS LTD","2020-10-30","Household & Personal Products",21253431
"NGY","NUENERGY GAS LIMITED","1987-01-15","Energy",39985798
"NHC","NEW HOPE CORPORATION LIMITED","2003-09-16","Energy",2014304138
"NHF","NIB HOLDINGS LIMITED","2007-11-05","Insurance",2989147431
"NIC","NICKEL MINES LIMITED","2018-08-20","Materials",3596491543
"NIM","NIMY RESOURCES LIMITED","2021-11-22","Materials",37708552
"NIS","NICKELSEARCH LIMITED","2021-10-18","Materials",25495684
"NKL","NICKELX LIMITED","2021-05-07","Materials",9971449
"NME","NEX METALS EXPLORATION LIMITED","2007-12-06","Materials",9612850
"NML","NAVARRE MINERALS LIMITED","2011-03-31","Materials",121455822
"NMR","NATIVE MINERAL RESOURCES HOLDINGS LIMITED","2020-11-16","Materials",21691015
"NMT","NEOMETALS LTD","2002-07-10","Materials",781436364
"NNG","NEXION GROUP LTD","2021-02-18","Software & Services",18539114
"NOL","NOBLEOAK LIFE LIMITED","2021-07-22","Insurance",197190882
"NOR","NORWOOD SYSTEMS LIMITED","1995-06-27","Software & Services",4531278
"NOU","NOUMI LIMITED","1985-11-07","Food, Beverage & Tobacco",99759355
"NOV","NOVATTI GROUP LIMITED","2016-01-18","Software & Services",97236281
"NOX","NOXOPHARM LIMITED","2016-08-09","Pharmaceuticals, Biotechnology & Life Sciences",122739939
"NPM","NEWPEAK METALS LIMITED","2011-04-11","Materials",7649750
"NPR","NEWMARK PROPERTY REIT","2021-12-06","Real Estate",316976278
"NRX","NORONEX LIMITED","2017-11-15","Materials",15715547
"NSB","NEUROSCIENTIFIC BIOPHARMACEUTICALS LTD","2018-07-27","Pharmaceuticals, Biotechnology & Life Sciences",43758851
"NSC","NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED","2004-03-25","Not Applic",124755535
"NSE","NEW STANDARD ENERGY LIMITED","2007-08-15","Energy","N/A"
"NSM","NORTH STAWELL MINERALS LTD","2020-09-24","Materials",32434290
"NSR","NATIONAL STORAGE REIT","2013-12-19","Real Estate",2983889353
"NST","NORTHERN STAR RESOURCES LTD","2003-12-17","Materials",9945779639
"NSX","NSX LIMITED","2005-01-13","Diversified Financials",21195981
"NTD","NATIONAL TYRE & WHEEL LIMITED","2017-12-15","Retailing",197538977
"NTI","NEUROTECH INTERNATIONAL LIMITED","2016-11-04","Health Care Equipment & Services",36978054
"NTL","NEW TALISMAN GOLD MINES LIMITED","1987-05-28","Materials",6254451
"NTO","NITRO SOFTWARE LIMITED","2019-12-11","Software & Services",466371600
"NTU","NORTHERN MINERALS LIMITED","2006-11-15","Materials",243043485
"NUC","NUCHEV LIMITED","2019-12-09","Food, Beverage & Tobacco",26389643
"NUF","NUFARM LIMITED","1988-11-10","Materials",2097365483
"NUH","NUHEARA LIMITED","2010-03-05","Technology Hardware & Equipment",32538266
"NVA","NOVA MINERALS LIMITED","1987-06-11","Materials",147765874
"NVU","NANOVEU LIMITED","2018-11-30","Technology Hardware & Equipment",6472134
"NVX","NOVONIX LIMITED","2015-12-02","Technology Hardware & Equipment",3206481538
"NWC","NEW WORLD RESOURCES LIMITED","2005-09-21","Materials",111625698
"NWE","NORWEST ENERGY NL","1997-09-19","Energy",190218412
"NWF","NEWFIELD RESOURCES LIMITED","2012-06-08","Materials",282246840
"NWH","NRW HOLDINGS LIMITED","2007-09-05","Capital Goods",750726215
"NWL","NETWEALTH GROUP LIMITED","2017-11-20","Diversified Financials",3688887679
"NWM","NORWEST MINERALS LIMITED","2018-11-29","Materials",11017045
"NWS","NEWS CORPORATION..","2013-06-19","Media & Entertainment",19678770095
"NWSLV","NEWS CORPORATION..","2013-06-19","Media & Entertainment",19678770095
"NXG","NEXGEN ENERGY (CANADA) LTD","2021-07-02","Energy",2721845963
"NXL","NUIX LIMITED","2020-12-04","Software & Services",471212469
"NXM","NEXUS MINERALS LIMITED","2007-02-23","Materials",97041303
